old,descrizione,predicted_label
AI,Realizzazione di una piattaforma informatica integrata all’architettura della Fortezza Medicea del Girifalco di Cortona che permetta lo sviluppo e la realizzazione di mostre Mixed Reality.,non_ai
AI,Rivoluzionare l'esperienza di fruizione dell'arte urbana abruzzese attraverso l'adozione di tecnologie avanzate come la realta virtuale e la realta aumentata,non_ai
AI,GreenVax - Studio di nuova piattaforma vegetale per la produzione di vaccini basato sulla espressione in Nicotiana benthamiana,non_ai
AI,"Thousands flocked to see gladiators, charioteers, wild animals, women and children hacked, crucified, torn to pieces, ravished, burned, and drown. Biographies, paintings, historical evidence and an author's imagination merge to tell the story of one of history's most ruthless exhibitions—the Roman games.",non_ai
AI,Sviluppo di sistemi avanzati di assistenza al pilota per la prevenzione di incidenti e incremento della sicurezza dei veicoli mediante lo sviluppo di sensori e di specifici algoritmi di controllo,ai
AI,"Ever curious Blippi sets off on funny fun packed stand alone adventures in hisBlippi- mobile with faithful sidekickD.BO, a male robotdogthat helps Blippi find the answers to relatable and data lead burning questions of the day, like: why is his popsicle melting? Or how does a rainbow get its colors? Our animated Blippi show allows us to take Blippi to places he couldn’t normally go to in live action",non_ai
AI,"Our first season is set during the reign of Octavius – Caesar Augustus – but it's told through the incredible true story of his third wife Livia Drusilla, who re-wrote the rules of what a girl could expect out of life and rose to be the most powerful woman in the world. We open on the eve of Livia’s first wedding, and we follow her through her exile and return to Rome, determined to regain everything that was stolen from her. Which she does, brilliantly, by marrying the man who stole it. But she",non_ai
AI,"Taking place thousands of years before the events of GAME OF THRONES, the series chronicles the world’s descent from the golden Age of Heroes into its darkest hour. And only one thing is for sure: from the horrifying secrets of Westeros’s history to the true origin of the white walkers, the mysteries of the East to the Starks of legend… it’s not the story we think we know.",non_ai
AI,"When a struggling ex-cop is forced to return to his home state of Florida to find a Philly mobster’s runaway girlfriend, what should be a quick gig becomes a spiraling journey into buried family secrets, sunken pirate treasure, and an increasingly futile attempt to do the right thing in a place where so much is wrong. Florida Man, from creator Don Todd, is a wild odyssey into a sunny place for shady people in the spirit of BODY HEAT and Elmore Leonard’s OUT OF SIGHT.",non_ai
AI,"Il progetto ha come obiettivo Reattori basati sull’ossidazione catalitica e monitoraggio in tempo reale su cloud
supportato da Intelligenza Artificiali per il trattamento di PMT nelle acque",ai
AI,Svilluppo realta aumentata per ricreare gli interni della Basilica di Santa Maria Maggiore di Lomello.,non_ai
AI,Progetto di Ricerca e Sviluppo finalizzato allo sviluppo della pipeline di discovery e industrializzazione per nutraceutici da fermentazione,non_ai
AI,Sviluppo di asset 3D in realta virtuale per ricreare una rappresentazione immersiva degli eventi legati alla Seconda Guerra Mondiale,non_ai
AI,Il progetto prevede la creazione di un format materiale multimediale e crossmediale che diventa materiale didattico con l'utilizzo di codici linguali e realta virtuale ed aumentata accessibile ai giovani e ai soggetti con disabilita.,ai
AI,"This comedy-like story is about Guillermo Coppola, manager to one of the most famous football players of the world, who tries to match his hectic private life with a full-time job which forces him to deal with the most unbelievable consequences of his client's actions.",non_ai
AI,"Blood & Treasure Season 2 is the next chapter in the on-going adventures of a brilliant antiquities’ expert and cunning art thief who team up to stop terrorists funding their attacks through stolen treasure. Their latest adventure takes our team across the globe to stop a ruthless crime-lord on the hunt for a 800-year old artifact, while uncovering a decades-old Cold War conspiracy that reaches into the highest echelons of power.",non_ai
AI,"SYNOPSISIn the six-part series The Vatican, Professor Rik Torfs heads to Rome to assess, in an accessible way, the damage done to an institution that has had to face and handle an endless series of scandals, as well as  emptying churches. Armed with six vitally important questions that are linked to the core problems with which the institution struggles and illustrating these themes with fabulous footage from the world’s finest image archives, he investigates the thesis that the end might be nea",non_ai
AI,"Implementazione di una realta virtuale immersiva che ricrea un paesaggio sonoro, offrendo la possibilita di partecipare a distanza ad un concerto in un sito naturalistico.",non_ai
AI,Realizzazione di una tecnologia basata sulla realta aumentata:   Monitoraggio tramite scansione 3D delle statue   Certificazione scansione 3D   Verifica dello stato delle opere   Definizione di una mappa dei punti di fruizione   Produzione contenuti immer,non_ai
AI,"Thousands flocked to see gladiators, charioteers, wild animals, women and children hacked, crucified, torn to pieces, ravished, burned, and drown. Biographies, paintings, historical evidence and an author's imagination merge to tell the story of one of history's most ruthless exhibitions—the Roman games.",non_ai
AI,LIFELONG LEARNING: AUMENTARE LA QUALITÀ ASSISTENZIALE ATTRAVERSO LA FORMAZIONE,non_ai
AI,"Season 3 is effectively a story of identity – the messy life lessons of growth – who you want to be and who you actually are – and the struggles and stumbles along the way. It’s also the story of an emperor and empress in 18th century Russia so the stakes are very, very high. For Peter and Catherine, they are trying to figure out who they are as husband and wife, father and mother and their connection to the throne OR lack thereof. By the end of the series, one will flourish, becoming one of the most formidable leaders in Russia’s history - and the other will die. This season represents the most extreme journey of growth and change we’ve seen for Catherine thus far in the series – as a leader, a wife, a person. Having decided not to kill her husband at the end of S2, Catherine is wading into the business of being a leader, the trials and tribulations of which test the limits of her ideology, delving into the murky business of political compromise, backroom deals and secret handshakes.",non_ai
AI,"Realizzazione di esperienze in realta virtuale per permettere a qualsiasi studente di conoscere i punti di interesse storico artistico dei territori in Campania ed Emilia Romagna in cui viene svolto il programma “Cittadella della Legalita”, composto da ev",non_ai
AI,"PUPSTRUCTIONfollows the adventures of the world's furriest construction company, Pupstruction, and their newest captain: an innovative young Corgi named Phinny. Phinny is the leader of the team and, while he might be the smallest pup on the crew, he proves that you don't need big paws to be a great builder when you have a big heart and big dreams. The series is about the power of family and teamwork and the importance of community as the pups pour mud, sweat, and a little drool into keeping their beloved town in pawsome shape!",non_ai
AI,"La salute e la sicurezza del personale che opera in un contesto complesso, come terminal, porti, interporti e stazioni è fondamentale ma, ad oggi, non sono ancora presenti tecnologie affidabili per contrastare possibili infortuni. HELMET indirizza tale esigenza sociale proponendo un sistema ?democratico? per il monitoraggio operativo e per la ?predictive safety? usando sensori IoT low power e algoritmi AI per il raggiungimento di un unico obiettivo: aumentare la sicurezza dei lavoratori.",ai
AI,"Il progetto si propone di realizzare un sistema robotico sensoriale che possa tradurre in algoritmi e numeri l’esperienza d’uso di un utente che si trova di fronte ad un’esperienza d’uso di prodotto, tipicamente elettrodomestico o similare. 
Il progetto prevede quindi la realizzazione di una sorta di “mano” per robot collaborativo che abbia la capacità di registrare ed analizzare tutti i sensi tipici di una mano di una persona, ad esempio vibrazioni, forze di contatto, forze di azionamento, temperature superficiali, rugosità superficiali ecc…",non_ai
AI,I DIRIGENTI DESIDERANO PARTECIPARE A GIORNATE DI FORMAZIONE UTILI A SVILUPPARE ABILITA' RELATIVE A TEMI MANAGERIALI QUALI L'INTELLIGENZA EMOTIVA,non_ai
AI,Creazione di una piattaforma e di un’app per permettere l'aggregazione di contenuti in realta aumentata per una moltitudine di editori,non_ai
AI,"With the world needing their help more than ever, our hero and his team regroup for another perilous mission. Chasing unseen foes around the world, our team get embroiled in a desperate race against time to stop a criminal mastermind. The action takes us from city to city, including a frantic car chase around the historic streets of Rome and a dramatic cat and mouse sequence through the streets of Venice.",non_ai
AI,personalizzazione dei prodotti assicurativi attraverso algoritmo proprietario per analisi dei rischi,ai
AI,"Venice, 1947. In a beautiful but decaying palazzo, HERCULE POIROT explains how when he was a boy, he placed a glass of water on his nightstand and prayed that God would prove his existence by knocking it over. When nothing happened, Poirot concluded that God and the supernatural did not exist. And now, Poirot looks up at the nine SUSPECTS before him, dismissive of the idea that ghosts may have committed two murders in the house. Suddenly, Poirot glimpses ALICIA DRAKE (20) among the suspects and watches in horror as Alicia floats up into the air while glowing. As she shrieks in pain, Poirot suddenly awakens from the nightmare with a gasp. Poirot’s home in Venice is besieged by various PETITIONERS all eager for the famous – but now retired – detective to help solve matters important to them. Luckily, Poirot is protected by gruff bodyguard VITALE PORTFOGLIO (50s), who aggressively keeps the petitioners at a distance as Poirot visits the market and the Doge’s Palace museum. Later, Poirot",non_ai
AI,"After losing her mother in a tragic accident, a sheltered young woman travels to an isolated, ancient convent in Northern Italy. Upon arrival, her search for healing leads her down a far more sinister path.",non_ai
AI,"Sviluppo di un software per la realta aumentata per  offerta di esperienza virtuale presso musei, siti archeologici ed eventi.",non_ai
AI,"La durata complessiva del progetto è di 9 mesi: la durata dei singoli WP è stata definita all'interno di questo arco temporale in funzione della difficoltà delle tematiche oggetto di ricerca industriale e di sviluppo sperimentale. La divisione delle attività  è coerente con le competenze e le potenzialità delle aziende coinvolte, anche in termini di impegno delle risorse finanziarie. Per ogni attività progettuale, finalizzata a perseguire specifici obiettivi, verranno eseguite analisi di fattibilità, analisi di gestione del rischio, attività sperimentali in campo al fine di validare i risultati delle attività progettuali e per renderle congrue e coerenti per il raggiungimento di ogni obiettivo intermedio e dell'obiettivo finale. Ciò sarà possibile grazie alla stretta collaborazione tra la GLOBI Hi-Tech e l' Ente di Ricerca e la KIM coinvolti in qualità di consulenti.
Sfruttando la disponibilità di sensoristica commerciale già testata nell'ambito di utilizzo e applicando altre tecnologie utilizzate dalla nostra società (IoT, sensori ottici, lidar,sensori iperspettrali, sottosistemi elettronici ed informatici), sarà possibile sviluppare un sistema specificatamente pensato per l'individuazione della plastica in mare e del loro spostamento, basato su algoritmi di intelligenza artifi",non_ai
AI,Ottimizzazione prodotti esistenti tramite lo studio di vision design kit,non_ai
AI,implementazione di tecnologie avanzate come la realta virtuale e la realta aumentata al fine di migliorare la fruizione dell'arte urbana,non_ai
AI,"This comedy-like story is about Guillermo Coppola, manager to one of the most famous football players of the world, who tries to match his hectic private life with a full-time job which forces him to deal with the most unbelievable consequences of his client's actions.",non_ai
AI,"Realizzazione di una piattaforma IT per la gestione di itinerari turistici ciclabili con supporto di testo, immagini, clip audio, clip video, oggetti di realta aumentata.",non_ai
AI,FASTLLW - Formazione per la LLW SUSHI,non_ai
AI,La realizzazione di un cestino intelligente in grado di riconoscere e differenziare grandi quantità di rifiuti fornendo report analitici.,ai
AI,"La salute e la sicurezza del personale che opera in un contesto complesso, come terminal, porti, interporti e stazioni è fondamentale ma, ad oggi, non sono ancora presenti tecnologie affidabili per contrastare possibili infortuni. HELMET indirizza tale esigenza sociale proponendo un sistema ?democratico? per il monitoraggio operativo e per la ?predictive safety? usando sensori IoT low power e algoritmi AI per il raggiungimento di un unico obiettivo: aumentare la sicurezza dei lavoratori.",ai
AI,Bando Internazionalizzazione 2023 InterAI-Internazionalizzazione di servizi informatici e sviluppo di un’applicazione AI per la gestione automatizzata dei contatti con i clienti,ai
AI,"PRE-PRODUZIONE Lungometraggio per il cinema che racconta una storia diversa, socialmente impegnata, con un leggero tocco ironico. Crime comedy rainbow che mette a confronto il mondo delle drag qeen con il microcosmo di un paesino di montaga.",non_ai
AI,"Erogazione di servizi tecnologici avanzati ed innovativi finalizzati ad applicazioni di Intelligenza
Artificiale e all’evoluzione manageriale orientato al data management",ai
AI,Realizzazione di un software artificiale che riconoscera quali parti delle rappresentazioni bidimensionali e tridimensionali delle opere sono toccate e che rilascera contenuti multimediali,ai
AI,"Ever curious Blippi sets off on funny fun packed stand alone adventures in his Blippi- mobile with faithful sidekickD.BO, a male robot dog that helps Blippi find the answers to relatable and data lead burning questions of the day, like: why is his popsicle melting? Or how does a rainbow get its colors? Our animated Blippi show allows us to take Blippi to places he couldn’t normally go to in live action. Blippi goes on amazing adventures with the help of his Silly Mobile - a vehicle with 6 core, data-informed, attachments that he can mix and match to make the sillyest vehicles. Story - this show will have: some of the silliness and humor of Spongebob/Pink Fong narrative show Baby Shark, curiosity of Wild Kratts and Storybots, adventure of Paw Patrol.",non_ai
AI,"Il progetto prevede lo sviluppo della tecnologia che mira alla realizzazione di un punto informativo di facile accesso per congiungere i punti di interesse dell'intero paese, in grado di fornire grazie alla realta aumentata una visita immersiva e esperien",non_ai
AI,"Il progetto di innovazione tecnologica consiste nella formazione del personale, nell\'acquisto di infrastrutture tecnologiche e investimento nell\'acquisto di software ad alto contenuto tecnologico necessario alla realizzazione di prodotti innovativi quali la realizzazione di envoirment fotorealistici, folla digitale e simulazioni atmosferiche, ambientali: acqua, incendi, mari, oceani, fumi. L’utilizzo di questo software ci sconsente di sviluppare una tecnologia chiamata USD che ci permette una gr",non_ai
AI,METODO E RELATIVA IMPLEMENTAZIONE ATTRAVERSO UN DISPOSITIVO ELETTRONICO PE RL’ANALISI DEL FLUSSO DI DATI PRESENTI ALL’INTERNO DI UN SISTEMA IoT PER UN PRECISO DOMINIO DI INTERESSE PER L’IDENTIFICAZIONE PROBABILISTICA DI EVENTI,non_ai
AI,"L'Erogazione di servizi tecnologici avanzati ed innovativi finalizzati a test before invest
finalizzato ad analizzare la fattibilità dell’utilizzo di una materia prima seconda derivante dagli scarti del ciclo di
lavorazione primario per la realizzazione di un nuovo prodotto",non_ai
AI,Il progetto prevede la creazione di una galleria in 3D in cui sara possibile effettuare un vero e proprio viaggio nel tempo attraverso la realta virtuale.,non_ai
AI,"Thousands flocked to see gladiators, charioteers, wild animals, women and children hacked, crucified, torn to pieces, ravished, burned, and drown. Biographies, paintings, historical evidence and an author's imagination merge to tell the story of one of history's most ruthless exhibitions—the Roman games.",non_ai
AI,"A year has passed since the explosive finale of Rivera II. Leaving a trail of devastation behind her, Georgina has abandoned the cursed Riviera and started her life over, a phoenix from the flames. Now a rising star in international Art Restitution, a reinvented Georgina Ryland glides across the globe, chasing down stolen works of art and restoring order. Georgina revels in the relative black and white moral clarity that reparation affords – and the fresh energy of her new business partnership w",non_ai
AI,"The Great is a satirical, comedic drama about the rise of Catherine the Great from outsider to the longest-reigning female ruler in Russia’s history. Season One is a fictionalized, fun and anachronistic story of an idealistic, romantic young girl, who arrives in Russia for an arranged marriage to the mercurial Emperor Peter. Hoping for love and sunshine, she finds instead a dangerous, depraved, backward world that she resolves to change. All she has to do is kill her husband, beat the church, ba",non_ai
AI,"La salute e la sicurezza del personale che opera in un contesto complesso, come terminal, porti, interporti e stazioni è fondamentale ma, ad oggi, non sono ancora presenti tecnologie affidabili per contrastare possibili infortuni. HELMET indirizza tale esigenza sociale proponendo un sistema ?democratico? per il monitoraggio operativo e per la ?predictive safety? usando sensori IoT low power e algoritmi AI per il raggiungimento di un unico obiettivo: aumentare la sicurezza dei lavoratori.",ai
AI,Il core business di Logbot è la vendita di licenze del proprio sistema operativo per i dispositivi hardware IoT supportati e servizi in Cloud.,non_ai
AI,"Realizzazione di una piattaforma con ingresso nel metaverso in grado di fornire  esperienze in realta aumentata, attraverso mappe geolocalizzate, del patrimonio culturale e naturale della Regione Lazio.",non_ai
AI,"Assis-tec S.r.l. opera da diversi anni nel campo dell'assistenza elettronica e meccanica su macchine utensili a controllo numerico. A supporto del servizio di assistenza, all'interno del laboratorio si effettuano riparazioni elettroniche e meccaniche sulla componentistica e sui ricambi.
Il progetto consiste nell’implementazione del Tech Lab con lo sviluppo di un applicativo di Bin Picking dotato di un sistema di visione 3D evoluto. Verrà realizzato un sistema di Bin Picking presso la nostra sede di Scandiano (RE) e ci permetterà di risolvere i problemi dei clienti relativi all’asportazione dei trucioli e del riordino di materiali disordinati.",non_ai
AI,"Il progetto si propone di realizzare un nuovo prodotto culturale e creativo, digitalizzando il patrimonio culturale e storico artistico della Basilica di San Giovanni Maggiore di Napoli, creando un tour in realta virtuale e immersiva all’interno di uno de",non_ai
AI,"Lo scopo del progetto è lo studio, sviluppo e la realizzazione prototipale di un sistema di alimentazione autonoma per sensori ambientali basato su le tecnologie dell’energy harvesting e caratterizzato da una ridotta “carbonfootprint”. A tal proposito verranno utilizzati come sistemi di accumulo, non le classiche batterie litio ioni o litio pomeri, ma dei supercapacitori.",non_ai
AI,"Kristin (Collette) is a suburban American woman facing a slew of challenges. Her only son is desperate to leave for college, her boss is a sexist pig, and she just caught her unsuccessful, musician husband (Huebel) cheating with a groupie. What’s a woman got to do to get a little respect?That’s when she receives a life-changing phone call. Her estranged grandfather, Giuseppe Balbano, is dead and she must attend the funeral in Italy. Egged on by Jenny, her outspoken best friend, Kristin is persuaded that this is exactly what she needs - a free trip to Europe full of pasta, wine, and beautiful men!Landing in Rome she bumps into the gorgeous Lorenzo at the airport who asks for her number. So far, so perfect. But when her grandfather’s funeral descends into a bloody gunfight, she finally learns the truth: Giuseppe Balbano was head of the fiercest Mafia family in Calabria and Kristin isn’t just there to settle his affairs - she is there to be the new boss! In way over her head, Kristin - g",non_ai
AI,Implementazione di un format di mostra in realta virtuale immersiva sulla nebbia fruibile all’interno di Musei e Gallerie d’Arte,non_ai
AI,"The second series of A Discovery of Witches sees Matthew and Diana hiding in time in the fascinating and treacherous world of Elizabethan London – here they must find a powerful witch teacher to help Diana control her magic and search for the elusive Book of Life. Enemies are everywhere, the threat to witches is growing, and Matthew and Diana’s romance faces a barrage of new threats – from within as much as without. Diana’s unleashed magic takes a dark and frightening turn, while Matthew struggl",non_ai
AI,"La salute e la sicurezza del personale che opera in un contesto complesso, come terminal, porti, interporti e stazioni è fondamentale ma, ad oggi, non sono ancora presenti tecnologie affidabili per contrastare possibili infortuni. HELMET indirizza tale esigenza sociale proponendo un sistema ?democratico? per il monitoraggio operativo e per la ?predictive safety? usando sensori IoT low power e algoritmi AI per il raggiungimento di un unico obiettivo: aumentare la sicurezza dei lavoratori.",ai
AI,LIFELONG LEARNING: AUMENTARE LA QUALITÀ ASSISTENZIALE ATTRAVERSO LA FORMAZIONE,non_ai
AI,"Il progetto si propone di realizzare un sistema robotico sensoriale che possa tradurre in algoritmi e numeri l’esperienza d’uso di un utente che si trova di fronte ad un’esperienza d’uso di prodotto, tipicamente elettrodomestico o similare. 
Il progetto prevede quindi la realizzazione di una sorta di “mano” per robot collaborativo che abbia la capacità di registrare ed analizzare tutti i sensi tipici di una mano di una persona, ad esempio vibrazioni, forze di contatto, forze di azionamento, temperature superficiali, rugosità superficiali ecc…",non_ai
AI,Sviluppo di un software di Mixed Reality per la creazione end-to-end di ambienti virtuali all‘interno di metaversi tridimensionali.,ai
AI,"At the ripe age of 6, Charlie only has one thing on her mind: saving the planet! And to do that, she can count on her new best friend, Compostman, a big environmentally friendly monster who is a total misfit in this world but so awesomely perfect for imagining a different one! And their incredible ideas for changing the world often sweep Charlies’s big brother Zack up into the tornado, when all he really wants to do, is live his own tween life to the hilt. So this tireless trio, their parents and friends are carried along in the Zero-Waste quests and maxi-mischief to becoming a super adventure full of comedy, and we learn something new about our wild and everyday lives!",non_ai
AI,Realizzazione di riproduzioni di monumenti sui biglietti pop up sui quali verra apposto un marker che fara da trigger di una piattaforma web di realta aumentata,non_ai
AI,"“I, Elvis Riboldi” recounts the adventures and misadventures of an energetic, scatterbrained, impulsive, reckless and slightly destructive boy called Elvis. Together with his inseparable friends Boris and Emma – and that spoiled brat called Dumont too – he lives all kinds of adventures in which we combine antic, absurd humour with fantasy and action. Instead of taking the logical approach to everyday challenges, Elvis faces live in a wayward and unconventional way. Indeed, Elvis has an uncanny a",non_ai
AI,"The four best friends from the hit first film reunite to take their book club to Italy, post-Covid, for the fun girls trip they never had, and plan a surprise wedding for Vivian and Arthur. But when things go off the rails, each of our friends learns more about who they are and the value of the bond they share with each other.",non_ai
AI,"Several decades ago, a highly infectious, constantly mutating micro-organism — capable of extinction-level destruction — was contained in a military facility. In the present day, the military has sealed the facility’s lowest sublevel selling the remaining space to a self-storage company. As temperatures rise underground, the micro-organism finds a way to escape — and if left to spread, it will soon uncontrollably multiply around the world. The fate of humanity now rests on a retired bioterror op",non_ai
AI,"Fortunata has a difficult life, she’s the mother of an eight year old daughter with a failed marriage behind her. She works as a hairdresser in people’s houses, leaving from the outskirts to cross the city, going to the homes of the well-off to do women’s hair. Fortunata fights every day with determination to achieve her dream: opening her own salon and challenging fate, in an attempt to emancipate herself and gain her independence and the right to some happiness. She knows that to achieve her d",non_ai
AI,"La salute e la sicurezza del personale che opera in un contesto complesso, come terminal, porti, interporti e stazioni è fondamentale ma, ad oggi, non sono ancora presenti tecnologie affidabili per contrastare possibili infortuni. HELMET indirizza tale esigenza sociale proponendo un sistema ?democratico? per il monitoraggio operativo e per la ?predictive safety? usando sensori IoT low power e algoritmi AI per il raggiungimento di un unico obiettivo: aumentare la sicurezza dei lavoratori.",ai
AI,"Thousands flocked to see gladiators, charioteers, wild animals, women and children hacked, crucified, torn to pieces, ravished, burned, and drown. Biographies, paintings, historical evidence and an author's imagination merge to tell the story of one of history's most ruthless exhibitions—the Roman games.",non_ai
AI,"Following the death of the Pope, the reluctant Cardinal Lomeli is tasked with overseeing the group of Cardinals from across the globe that make up the Conclave; those responsible for selecting a new leader for the Church. But as the political machinations inside the Vatican intensify, Lomeli realizes that the departed Pope had kept a secret from them that he must uncover before a new Pope is chosen.",non_ai
AI,sviluppo di algoritmi e sistemi per la gestione ottimale dell energia a bordo per la guida predittiva per la logistica integrata e per la manutenzione predittiva,non_ai
AI,"Les Triples chronicles the comic escapades of three loveable children— each of whom has his or her own unique way of looking at the world. Yet despite their very different points of view, together they make a successful and fun team as they explore each new surprise or challenge in their young lives. Young viewers will easily recognize different aspects of themselves in each of these energetic characters, identifying with them as the trio learns to navigate the same daily situations that the viewer may face. But it is the Triplets’ unique and humorous approach when confronted by something new that may very well inspire children everywhere to look at new experiences in a whole different light. Throughout their lighthearted adventures, the Triplets will meet a variety of memorable characters drawn from real life— characters who will show them even more ways of looking at the world around them.",non_ai
AI,"l’erogazione di servizi tecnologici avanzati ed innovativi finalizzati alla “Valutazione delle
performance di un algoritmo di identificazione e segmentazione di noduli polmonari da immagini di
tomografia computerizzata in programmi di screening del tumore polmonare"".",ai
AI,"Created by Karissa Valencia, a member of the Chumash tribe, Spirit Rangers is a preschool fantasy adventure series. The series follows a trio of Native American siblings who share a secret: they are ""Spirit Rangers!"" The Spirit Rangers can transform into their totem animal to discover and protect the national park they call home.",non_ai
AI,"Il progetto ha come obiettivo Reattori basati sull’ossidazione catalitica e monitoraggio in tempo reale su cloud
supportato da Intelligenza Artificiali per il trattamento di PMT nelle acque",ai
AI,"After losing her mother in a tragic accident, a sheltered young woman travels to an isolated, ancient convent in Northern Italy. Upon arrival, her search for healing leads her down a far more sinister path.",non_ai
AI,"Thousands flocked to see gladiators, charioteers, wild animals, women and children hacked, crucified, torn to pieces, ravished, burned, and drown. Biographies, paintings, historical evidence and an author's imagination merge to tell the story of one of history's most ruthless exhibitions—the Roman games.",non_ai
AI,"Set in London, where gratification is only an app away, the story centres on Arabella (Coel), a care-free, self-assured Londoner with a group of great friends, a holiday fling-turned aspirational boyfriend in Italy, and a burgeoning writing career. But when she is spiked with a date-rape drug, she must question and rebuild every element of her life. Feted as the ‘voice of her generation,’ Arabella is complex, original and highly talented. But, distracted by the pressures of her first triumph, sh",non_ai
AI,"Terry Jacobs is a recently paroled felon forced to go to undercover for an Italian detective working in Roma. Terry is ordered to get near Griff, the second in command in a mafia family working on the largest Fentanyl deal in European history. Terry wants no part of this. He was thrown in prison trying to find $100,000 euros in a hurry to get a heart surgery for his young niece back in Belgium. But Terry is stuck there with the threat of being thrown back in prison for a longer sentence. On his first day undercover, the Cosa Nostra is alerted to the six-man undercover unit going after them and Terry is the last man standing, who must take them down on his own now. One-by-one the undercover officers are picked off as Terry and Griff get ready for the huge drug deal. Griff puts Terry through a series of tests to prove his loyalty and make sure he’s not an undercover agent. He enjoys making Terry squirm. Terry comes to work with a hooker, Spinx, who is actually a CIA agent working on her",non_ai
AI,"In 1975 Milan, working class Patrizia Reggiani meets Maurizio Gucci at a party. The two quickly fall in love and marry, against the wishes of Maurizio's father, Rodolfo. Without his father's approval, Maurizio embraces blue collar life with the Reggiani's. But the ever-hungry Patrizia urges Maurizio to ingratiate himself with his uncle and family patriarch, Aldo.Exasperated by his eccentric and weak-minded son Paolo, Aldo teaches Maurizio the ropes of the family business. But Maurizio and Rodolf",non_ai
AI,"STARBRIGHT is a modern day fantasy about a young woman named Aisling. Traumatized as a child byan accident that kills both her parents, fear has kept her from venturing out into the world and livingher life. Frustrated by her self-imposed seclusion, she longs for a life filled with love and adventure.One night she makes a wish that changes her life. A star falls from the heavens and she meets anangel who sweeps her out into the world where she is confronted with not only a hair-raising,romantic",non_ai
AI,"Following the death of the Pope, the reluctant Cardinal Lomeli is tasked with overseeing the group of Cardinals from across the globe that make up the Conclave; those responsible for selecting a new leader for the Church. But as the political machinations inside the Vatican intensify, Lomeli realizes that the departed Pope had kept a secret from them that he must uncover before a new Pope is chosen.",non_ai
AI,I DIRIGENTI AZIENDALI VENGONO FORMATI SULLE ULTIME FRONTIERE DELLE NEUROSCIENZE CHE UTILIZZANO SISTEMI E ALGORITMI PER SFRUTTARE AL MEGLIO L’INTELLIGENZA EMOTIVA NEL MARKETING IN UN CONTESTO 4.0,non_ai
AI,"Framed around a single tennis match at a low-level pro tournament, three players who knew each other when they were teenagers — a world-famous grand slam winner, his ambitious wife/coach, and their old friend who's now a burnout ranked 201 in the world — reignite old rivalries on and off the court.",non_ai
AI,"Il progetto si fonda su processi di raccolta di big data sulla temperatura del mare basati sulla citizen science e ha come obiettivo l'elaborazione, la visualizzazione e la condivisione di tali dati attraverso un innovativo e interattivo sistema di data visualization.",non_ai
AI,Innovazione della fruizione di concerti a distanza mediante la realizzazione di audiovisivi basati sull’innovativo sistema audio Ambisonics e fruibili tramite dispositivi per la realta virtuale.,ai
AI,"This comedy-like story is about Guillermo Coppola, manager to one of the most famous football players of the world, who tries to match his hectic private life with a full-time job which forces him to deal with the most unbelievable consequences of his client's actions.",non_ai
AI,sviluppo di sistemi di realta virtuale e aumentata e altre tecniche di visualizzazione innovativa per la fruizione delle risorse culturali e artistiche,non_ai
AI,"produzione di giochi digitali, soluzioni in realta aumentata e applicazioni che utilizzano la gamification per stimolare la partecipazione e la fruizione culturale",non_ai
AI,Creazione di una piattaforma per la fruizione dei contenuti video attraverso stanze virtuali per la formazione audiovisiva e l'accesso a contenuti in realta virtuale e aumentata,non_ai
AI,Realizzazione di una esperienza di videogioco in realta virtuale,non_ai
AI,Concessione contributo IAQUINTA S.R.L.,non_ai
AI,"Sviluppo di esperienze di Realta Virtuale declinate in visualizzazioni soggettive con riprese da drone, per fornire loro le sensazioni piu realistiche per le persone a mobilita ridotta, sia in situ che on line, nei musei e nei siti archeologici.",non_ai
AI,Realizzazione di una nuova offerta culturale attraverso un gioco interattivo basato su un sistema narrativo digitale in realta aumentata sonora 3D ed un laboratorio permanente di fabbricazione digitale.,non_ai
AI,Il progetto prevvede l’attivazione di un percorso digitale in grado di guidare l’azienda nell’ottimizzazione del processo di gestione e di progettazione dei propri prodotti. Questo è perseguito attraverso l’implementazione di una piattaforma PLM basata su applicativo Windchill di PTC con integrazione di funzioni avanzate per essere armonizzate all’interno del contesto normativo di riferimento che si rifà al Medical Device Regulation emanato da EU e alla norma ISO 13485 per i Sistema di Gestione della Qualità a supporto del metodo di Fabbricazione dello stesso. Per la parte di rappresentazione digitale del prodotto o Digital Twin il progetto prevede di lavorare  alla creazione di un modello rappresentativo e predittivo della fluidodinamica dei pulitori a polvere basato su simulazione CFD Multifase  in ambiente Ansys.,non_ai
AI,"The Book of Clarence is a brand-new tale set in Old Jerusalem, with familiar characters we grew up learning about. A non-believer, who owes loan sharks a significant amount of money, decides to become an Apostle like his twin brother to pay off his debts. To do so, he must go on a quest and pass a series of tests, finding hope and faith along the way.",non_ai
AI,"Adozione di un sistema innovativo di sopratitolaggio in realta aumentata su Smart Glasses, per abbattere la barriera linguistica, che preclude la fruizione del teatro.",non_ai
AI,"Il progetto mira a integrare tecniche di AI nella soluzione Noah Cloud, un gestionale innovativo che opera nel settore delle perizie assicurative, al fine di semplificare e ottimizzare la gestione dei processi e dell'attività professionale.",ai
